source,target,weight
CID,L40,0.6796981425122526
CID,SPD,0.663164531877069
CID,TSD,0.6647136552213987
CID,VPR,0.7058631057994099
CID,VTQ,0.7154830452089013
CIG,DAH,0.6598591584360214
CIG,KMR,0.6956548826474557
CIG,NHA,0.6681290487885616
CIG,PTC,0.7189720339216447
CIG,TLD,0.670753636445729
CIG,VPH,0.6605058695918435
CII,CRE,0.6849184730120165
CII,CTI,0.6655829994229827
CII,CTS,0.6694648885355728
CII,DCM,0.6809795969102329
CII,DGW,0.6559885331197202
CII,DHA,0.7283072413259507
CII,DIG,0.8314829163653498
CII,DPG,0.6673582838911195
CII,DPM,0.6956622148699056
CII,DXG,0.7300696193492803
CII,ECI,0.6733592888735347
CII,FCN,0.8062686117711056
CII,FRT,0.7026538576658535
CII,G36,0.7393864709231586
CII,GEX,0.8380622465906329
CII,HAG,0.7326896350419045
CII,HAR,0.706033760960783
CII,HDC,0.749136930834647
CII,HHS,0.7633260998407164
CII,HLD,0.6530496181671341
CII,HQC,0.695895755326947
CII,HT1,0.7672485526258035
CII,HUT,0.6993745474065679
CII,IDC,0.8024823487341247
CII,IDI,0.7514782764130667
CII,JVC,0.6614475096050874
CII,KBC,0.6558192772545116
CII,KDH,0.7049728964378639
CII,KSB,0.7272795971251093
CII,L14,0.7336809663351115
CII,LCG,0.7635181817489615
CII,LDG,0.7603440348078847
CII,LGL,0.650283270437846
CII,NKG,0.6541850012023822
CII,NLG,0.7738699060725418
CII,NT2,0.6811735705079487
CII,OGC,0.7098465292095774
CII,PC1,0.7384193098557718
CII,PET,0.7276066697711129
CII,PHR,0.6517639473155559
CII,POW,0.6792630733084485
CII,PVC,0.6617452020252971
CII,PVD,0.6720019719388735
CII,PXL,0.6676940116301806
CII,SCR,0.7645723135528112
CII,SDA,0.7253944636971423
CII,SHS,0.6987249024890542
CII,SSI,0.699815423869182
CII,TCD,0.6521134224316448
CII,TCH,0.7445850100669777
CII,THD,0.6752543056996784
CII,TNI,0.7303742039050711
CII,TPB,0.6803726361484453
CII,TTF,0.6688112420404374
CII,VCG,0.7244143558810509
CII,VGC,0.7886355797440481
CII,VIX,0.7421509221432057
CII,VND,0.651592393348322
CII,VPB,0.6851182956565546
CJC,DCS,0.6670410780077827
CJC,GMC,-0.7145633080736303
CJC,ISG,0.6706295694335206
CJC,MA1,0.6836375286948695
CJC,MTS,0.8159354734875065
CJC,NQN,0.6650854500059191
CJC,NTH,0.6560303760138261
CJC,NVP,-0.6677888505823456
CJC,SPD,0.8497448190151501
CJC,TVM,0.6918729214433873
CJC,VBH,0.7222759243301318
CJC,VLW,0.7032457043705109
CJC,VPR,0.7249177414870956
CJC,VTQ,0.6646309459220461
CKA,HTP,-0.6636258767156453
CKD,DFC,0.7172266165287312
CKD,FIC,0.7533172566273001
CKD,HAN,0.6666842644750177
CKD,HD8,0.6535634046021269
CKD,HEP,0.7007039631927158
CKD,HHN,-0.6582308242158451
CKD,HPD,0.7713179500137133
CKD,HSP,0.7143879004459299
CKD,IFS,0.6885145087230997
CKD,IN4,-0.6728587911593173
CKD,KGM,0.7185281612824233
CKD,LAI,0.780356575464314
CKD,LCD,0.6802268843686973
CKD,MEF,-0.6667970994714171
CKD,MND,-0.6872428664662615
CKD,ND2,0.6571199580320047
CKD,NWT,0.6579236105907141
CKD,PCE,0.7012687275981158
CKD,PDN,0.6976797227642086
CKD,PTG,-0.6600256525523946
CKD,PVX,0.6902155455489631
CKD,RTB,0.6553710183789792
CKD,SBG,0.6691356159067433
CKD,SIV,0.7363386116816409
CKD,TDS,0.728309909314634
CKD,TPS,0.6975323253090518
CKD,TTT,0.6673033705364575
CKD,TUG,0.7016584175059094
CKD,VPC,0.6795079510005281
CKD,VSN,0.6672410107524448
CKD,VTZ,0.6715032228982268
CKG,CMX,0.7151076016099289
CKG,CNG,0.6628331828442766
CKG,CSC,0.7679585614315627
CKG,CTG,0.6726173872998663
CKG,CTI,0.6722677669031096
CKG,CTS,0.6648710116505501
CKG,DBC,0.660984635365325
CKG,DCM,0.7303363426384275
CKG,DIG,0.6995339596545695
CKG,DIH,0.6595603962933652
CKG,DPG,0.7783455584573411
CKG,DPM,0.7242893464882026
CKG,DQC,0.665621122301456
CKG,DXG,0.679219263505834
CKG,ELC,0.6936607574681409
CKG,FCN,0.7136818762932678
CKG,FMC,0.753833512081181
CKG,FRT,0.7669793298540986
CKG,FTS,0.6654508341259038
CKG,G36,0.6750880300881381
CKG,GEG,0.7657415538099945
CKG,HAG,0.6909138847996553
CKG,HAH,0.7376215758903211
CKG,HAX,0.6733157287721814
CKG,HCM,0.7176609812204553
CKG,HDC,0.7831341455985119
CKG,HDM,0.6541203352212985
CKG,HLD,0.716291568020855
CKG,HPG,0.715469606569169
CKG,HQC,0.706304974894556
CKG,HSG,0.7474943997617793
CKG,HTG,0.6853787959283839
CKG,IDC,0.7836479551901291
CKG,IDI,0.7615755197342625
CKG,IDJ,0.6803826364536809
CKG,IJC,0.6862179364767409
CKG,KBC,0.6692627812475106
CKG,KSB,0.7054962425463931
CKG,L14,0.746858434383028
CKG,L18,0.744167563179351
CKG,LCG,0.7134451238668233
CKG,LHG,0.737868205850513
CKG,LPB,0.6989533119969873
CKG,NBB,0.6506347560069315
CKG,NBC,0.6844276966551286
CKG,NHA,0.6822674758805198
CKG,NKG,0.713141784935665
CKG,NLG,0.6555288377061492
CKG,NT2,0.737923729402517
CKG,OCH,0.7274131772790771
CKG,OGC,0.7077368621963991
CKG,PAN,0.7231143781470082
CKG,PC1,0.6617228125662871
CKG,PET,0.6501054345053717
CKG,PHR,0.7312588550788021
CKG,PLC,0.6502058137948822
CKG,POW,0.7018518487626062
CKG,PSI,0.6615528375023143
CKG,PTB,0.6688440564592993
CKG,PVD,0.6710390407826082
CKG,PVT,0.6547597100276293
CKG,PXL,0.6506880819126069
CKG,REE,0.6769871899005598
CKG,SBS,0.678230604785458
CKG,SBT,0.708397901772242
CKG,SCR,0.760710417221187
CKG,SHB,0.6969796496870664
CKG,SKG,0.7476074972781983
CKG,SSI,0.6750523462319329
CKG,STB,0.661073355884169
CKG,SZC,0.7692713446154238
CKG,TCI,0.6746053158513021
CKG,TCM,0.6801364731651699
CKG,THD,0.7066601131815691
CKG,THG,0.6534215191434467
CKG,TNG,0.7014713251496683
CKG,VCG,0.6982401914467216
CKG,VCI,0.7032401400727439
CKG,VGC,0.6872105420062645
CKG,VGS,0.7047306574002685
CKG,VHC,0.711425934354677
CKG,VIB,0.6674455726102292
CKG,VIG,0.6712804329693799
CKG,VND,0.653592292035084
CKV,DCG,0.6930373971524102
CKV,LCD,0.7473003258158127
CKV,NQN,0.7004322370940017
CKV,NWT,0.7716380449348544
CKV,PDN,0.6895830927647414
CKV,SIV,0.7160536188489768
CKV,STL,0.7286794259050816
CKV,TDB,0.6585288253099207
CKV,TPS,0.7022908150848197
CKV,VPC,0.6581418076918745
CKV,VPR,0.6815822272434233
CLC,VNM,0.6821744728794494
CLH,GTT,-0.6588240854289695
CLH,IDC,0.6577937110933094
CLH,IDV,0.6503466478409026
CLH,L18,0.6840602280465022
CLH,PMB,0.6643638170296017
CLH,SKG,0.6525353598512362
CLL,DVP,0.6564948722719027
CLM,CTW,0.6807595410913523
CLM,DDH,-0.6525330256741053
CLM,HC1,-0.6794879687729022
CLM,HEP,0.655372221024875
CLM,HHN,-0.6605916940715498
CLM,HNM,0.7201202094540536
CLM,HPD,0.6537214846775995
CLM,IN4,-0.6662752809151504
CLM,MCP,0.6524203450122992
CLM,MPY,-0.6797515322378562
CLM,NBC,0.6599812837693646
CLM,NUE,0.724902436544883
CLM,PRC,0.6577238748437969
CLM,PTG,-0.65946716097002
CLM,TMB,0.6587959033745417
CLM,TVD,0.6667342577454134
CLM,VSF,0.6692122049806151
CLW,CVN,-0.6626388099921049
CLW,HFC,0.7176251965628402
CLW,NLS,0.6567227925772058
CLX,CMX,0.7231871876672935
CLX,CNG,0.6582315450605501
CLX,FMC,0.673399314939992
CLX,GDA,0.6599305996145104
CLX,HTG,0.750372432488361
CLX,IDV,0.6592126969035539
CLX,LHG,0.6842872312977575
CLX,NDX,0.6637145443895873
CLX,PGC,0.6721597135422973
CLX,REE,0.6827749505916293
CLX,SGP,0.698772682788135
CLX,SKG,0.6617310183045998
CLX,TCL,0.6551124721368294
CLX,TCM,0.6784118726722655
CLX,THG,0.6740794642393437
CLX,TNH,0.6828922527108121
CLX,VLC,0.6909294812885954
CMD,CMN,0.6698309941522524
CMD,DRL,0.6547046930570496
CMD,DTE,-0.6574401050722014
CMD,GH3,-0.7430297411641457
CMD,HC1,-0.7316199814940079
CMD,HEP,0.699353697592451
CMD,HHN,-0.761962209411694
CMD,HNM,0.7892780258548013
CMD,HOT,-0.6804621496779076
CMD,ICN,0.7126059528904012
CMD,IN4,-0.7971076186209181
CMD,L18,0.6521906955153588
CMD,LAI,0.6527171414673473
CMD,LCD,0.7189410163151541
CMD,LUT,-0.715874657860544
CMD,MEF,-0.7342358095743926
CMD,MND,-0.681403895961548
CMD,MPY,-0.7956588669218091
CMD,MRF,-0.7010607822554041
CMD,NDW,-0.7001876722475742
CMD,NWT,0.7283881169940383
CMD,OCH,0.6746766887014142
CMD,ODE,0.6877354671705441
CMD,PBP,0.6957499462105596
CMD,PMW,0.6883491352481935
CMD,PTC,0.7283264600859134
CMD,PTG,-0.7354599898323823
CMD,QNW,-0.6771045604985118
CMD,RBC,-0.6892032877664462
CMD,SBG,0.6622161685094586
CMD,SCD,-0.7048911433328718
CMD,SD9,0.6813487079843905
CMD,SKG,0.655706218387454
CMD,SP2,0.7331555584763778
CMD,TCJ,-0.6586192674531802
CMD,TDB,0.7669414490491774
CMD,TGG,0.6695745053890242
CMD,THW,0.703141934151916
CMD,VGP,0.7325131741839066
CMD,VNS,0.6672223603763894
CMD,VSF,0.6857616635905472
CMF,HDM,0.6595638336434949
CMI,DKG,0.810315288657214
CMI,DNL,0.6965134243869863
CMI,DTC,0.7163703453526212
CMI,DVT,0.754273321676179
CMI,HLO,0.7912407027550208
CMI,HMD,0.7532471948053955
CMI,IRC,0.7108063938879361
CMI,LDW,0.6961298887547858
CMI,LNC,0.7929716507699012
CMI,MQB,0.728335129424895
CMI,NLS,-0.766045904068044
CMI,PTM,0.7194304380335765
CMI,TAB,0.7569859242336673
CMI,TCK,0.7873822630351774
CMI,TCX,-0.6728931496002697
CMI,TD6,-0.7244573245722264
CMN,CPI,0.669101963859225
CMN,DFC,0.7253034195878753
CMN,HC1,-0.6633984286175795
CMN,HEP,0.7784123831319945
CMN,HNM,0.6832177684755684
CMN,IN4,-0.6638314216758844
CMN,LCD,0.662515391555195
CMN,MPY,-0.6643463971348696
CMN,NAW,0.7205737662279798
CMN,PMT,0.6512009382245459
CMN,PMW,0.7413405957705806
CMN,PVX,0.7299694953609696
CMN,SIV,0.6830109024688525
CMN,VGP,0.7068367162042757
CMN,VPC,0.7581737465978288
CMW,DCH,0.6930033076148945
CMW,DSD,0.7418221232322232
CMW,FBC,0.7080245354565886
CMW,FCC,0.813327972913776
CMW,GMA,0.8010301728920755
CMW,HCI,0.7114394014761655
CMW,HMG,0.6893537451741495
CMW,MIE,0.7273640565930442
CMW,MQN,0.7257006674829143
CMW,MTB,0.7035024587750366
CMW,NQB,0.6737041765239866
CMW,PID,0.6554152442933011
CMW,PMJ,0.7410041887803479
CMW,PTX,0.6633467674395964
CMW,SPD,0.6893416787985824
CMW,TPS,0.72856941360467
CMW,TVG,0.702621727721342
CMW,UCT,0.6972126874128479
CMW,VBH,0.6829688449014485
CMW,VCM,0.6884364435415004
CMW,VTG,0.7289156817914395
CMW,VTX,0.6791678915533435
CMW,VXP,0.6688283237706587
CMW,XPH,0.741736202553075
CMX,CNG,0.7728700295918042
CMX,CSC,0.7762827069147629
CMX,CTI,0.693766077639583
CMX,CTS,0.7063023303711027
CMX,DBC,0.6746619020397461
CMX,DCM,0.7628435507676834
CMX,DGW,0.676470228386714
CMX,DIG,0.726593038900461
CMX,DPG,0.7862296153460174
CMX,DPM,0.7743133334025403
CMX,DQC,0.6922351205500612
CMX,DRC,0.7055347680867584
CMX,DTD,0.6783563290640283
CMX,DXG,0.7061400612343003
CMX,ELC,0.7515766577001723
CMX,EVE,0.661475720347537
CMX,FCN,0.7293802433066222
CMX,FIT,0.7093158864818677
CMX,FMC,0.7346667678488241
CMX,FRT,0.6980740727544542
CMX,FTS,0.7008646376492093
CMX,G36,0.7087266307689374
CMX,GDA,0.6842890262253524
CMX,GEG,0.7764759722508017
CMX,HAH,0.7266673086425677
CMX,HAR,0.6908530970606925
CMX,HAX,0.7748402224091567
CMX,HBC,0.6504715838240256
CMX,HCD,0.6866583839310986
CMX,HCM,0.6778659958699352
CMX,HDC,0.6864481590519262
CMX,HDM,0.6676399206046798
CMX,HHS,0.6543564587987457
CMX,HOT,-0.6599032818297798
CMX,HQC,0.7569071408830587
CMX,HSG,0.7050655435130248
CMX,HT1,0.6837793511576378
CMX,HTG,0.7382683795768337
CMX,HUB,0.6938472193112958
CMX,HUT,0.6714097589496739
CMX,IDC,0.7555033991744241
CMX,IDI,0.8352040164279367
CMX,IDJ,0.7107036825835755
CMX,IJC,0.6903827609480531
CMX,IN4,-0.7140446134602143
CMX,ITA,0.6739670501541917
CMX,ITC,0.6882278657694875
CMX,KMR,0.7152601159678238
CMX,KSB,0.7135947277370297
CMX,L14,0.6643397786555852
CMX,L18,0.7043288538295833
CMX,LAS,0.7572097772205725
CMX,LCG,0.7387422093337905
CMX,LDG,0.6675082006790202
CMX,LHC,0.6965134021026251
CMX,LHG,0.8022266160266727
CMX,LIG,0.7144411839462803
CMX,LSS,0.7782753251535864
CMX,MIG,0.7007565322255976
CMX,MPY,-0.6652429522843459
CMX,NBB,0.6680141396562828
CMX,NBC,0.6683804359929744
CMX,NDN,0.7093645878625107
CMX,NHA,0.7611521605407077
CMX,NHH,0.716998403139818
CMX,NKG,0.7024127020109558
CMX,OGC,0.7127717946280765
CMX,PAN,0.7347513061303458
CMX,PBP,0.6993227570782394
CMX,PC1,0.7038947804690814
CMX,PET,0.6563090490163679
CMX,PHC,0.6948159284613699
CMX,PHR,0.685862866676979
CMX,PMB,0.6594710493739793
CMX,POW,0.6876390677838725
CMX,PSI,0.6692160290353005
CMX,PSW,0.7171193085257269
CMX,PTB,0.6618545802509452
CMX,PVC,0.694318571652932
CMX,PVD,0.6716998522749779
CMX,PVG,0.6538407841296162
CMX,PVP,0.6587681163896322
CMX,PVT,0.6901875665357934
CMX,PXL,0.6631899810526867
CMX,QTP,0.6928578477369342
CMX,REE,0.7096876109890428
CMX,SBT,0.7502901201018269
CMX,SCR,0.707815828247815
CMX,SD9,0.6815785028768124
CMX,SGT,0.6744210585027501
CMX,SKG,0.7712551429051403
CMX,STK,0.7051859553333957
CMX,SZC,0.7640962433681051
CMX,TCI,0.6820297715428859
CMX,TCM,0.6732275366798024
CMX,TDC,0.7374089614816953
CMX,TDG,0.6525773464695357
CMX,TIG,0.6759168041645045
CMX,TIP,0.7594259349394328
CMX,TLD,0.6585161264317764
CMX,TLH,0.721474261712733
CMX,TNA,0.6528229438336934
CMX,TNG,0.7540488263318217
CMX,TNH,0.7187001317145131
CMX,TSC,0.7438137240097815
CMX,TVB,0.6631092083548642
CMX,TVS,0.6833858198266226
CMX,VCI,0.6668418796359169
CMX,VGC,0.7210952853264169
CMX,VGS,0.755147505311062
CMX,VGT,0.6661361615232876
CMX,VHC,0.6988130565923337
CMX,VIG,0.6535284769745224
CMX,VIP,0.6829039482204654
CMX,VIX,0.6539305078833711
CMX,VOS,0.7047427090680581
CMX,VPH,0.7410132927983679
CNG,CSC,0.6515513284569897
CNG,CSV,0.7969578271840642
CNG,DBC,0.6726493230971113
CNG,DCM,0.8012573394854904
CNG,DDV,0.7062415129324325
CNG,DGC,0.7182469602061057
CNG,DHA,0.6663778793778995
CNG,DPG,0.7296775721599401
CNG,DPM,0.7846709733168171
CNG,DPR,0.6752879423153596
CNG,DRC,0.7084017153531342
CNG,DRI,0.6768695831332415
CNG,ELC,0.7446281662603761
CNG,FMC,0.7126108665297981
CNG,FRT,0.6971558022451719
CNG,FTS,0.6515738945036904
CNG,GEG,0.7078744998451357
CNG,GSP,0.6505307152658091
CNG,HAH,0.6849277339298033
CNG,HTG,0.6880853088105777
CNG,HUB,0.6757139139059576
CNG,IDC,0.6511647964487877
CNG,IDI,0.6755858339432057
CNG,LAS,0.7452828383347136
CNG,LHG,0.742291118661226
CNG,MIG,0.6981926075759719
CNG,MSH,0.6552331685539796
CNG,PAN,0.6533230818828473
CNG,PC1,0.7015644400699352
CNG,PGC,0.650939885451033
CNG,PHR,0.6580648526187304
CNG,PTB,0.7400242080382067
CNG,PVB,0.6860352094620901
CNG,PVC,0.6882472145461581
CNG,PVD,0.6895265123916491
CNG,PVG,0.7175788299227494
CNG,PVS,0.6612095259393396
CNG,PVT,0.7419011904425401
CNG,QTP,0.6843444583796275
CNG,REE,0.7306364067256759
CNG,SKG,0.761354142507313
CNG,STK,0.747899673717837
CNG,SZC,0.6909270820047542
CNG,TIP,0.6836929046994356
CNG,TNG,0.7105954273250279
CNG,TNH,0.6960140386382769
CNG,VGS,0.7247168314654785
CNG,VHC,0.6531988811943225
CNG,VPH,0.6941930582364003
CNN,DNA,-0.6513430225174109
CNN,DSD,-0.663179863870826
CNN,FHN,-0.6989495615762558
CNN,FHS,0.7785629393223171
CNN,FTI,-0.7172162500136526
CNN,GMA,-0.6782776015330819
CNN,HEC,0.7015572597541713
CNN,PMW,0.692124530621076
CNN,QHD,0.7390551906456727
CNN,SPH,-0.6692248926061095
CNN,TCJ,-0.7389611815164526
CNN,VXP,-0.6995878681193595
CNT,DP1,0.6554568811037399
CPC,FTM,-0.6783514207520366
CPC,MND,-0.6648622241341464
CPC,NAC,-0.6790875402320254
CPC,PCE,0.668047628456142
CPC,SBG,0.6692093713340173
CPC,SII,-0.6600384847038009
CPC,THN,-0.6960192113255421
CPC,VLP,-0.6535364049969528
CPI,PVR,0.6727941682912271
CQN,DFC,0.6649335197856702
CQN,HEP,0.6618208154524617
CQN,LUT,-0.6590590243627236
CQN,MCP,0.7361947165675435
CQN,VGP,0.7342116482872433
CRC,DCM,0.6735856114651826
CRC,FMC,0.6685783715015614
CRC,FRT,0.6723644948901233
CRC,PAN,0.6713778273905469
CRC,REE,0.6611306164280792
CRE,DHA,0.6920906409916204
CRE,DIG,0.661847580388868
CRE,FCN,0.6834863824423456
CRE,GEX,0.6926552974844877
CRE,HT1,0.6707061366430953
CRE,LCG,0.7157641939545222
CRE,SCR,0.6541312399917655
CRE,SSI,0.6958691220003401
CRE,VIB,0.701071315714659
CRE,VIX,0.6922036930379333
CRV,HHB,-0.7646833353587416
CRV,RGG,-0.7551036212016382
CRV,SLD,-0.6793327226308723
CSC,CTS,0.6679114097022071
CSC,DBC,0.6733504505036181
CSC,DCM,0.6721503345933892
CSC,DDV,0.6704598032313245
CSC,DGW,0.6742474477817769
CSC,DIG,0.6845010616458237
CSC,DPG,0.7749158507794709
CSC,DPM,0.6547058036827043
CSC,DTD,0.6723128551743078
CSC,DXG,0.712098051489211
CSC,ELC,0.6922509077662169
CSC,FCN,0.6786158053778042
CSC,FTS,0.6819220696435874
CSC,G36,0.694518052315472
CSC,GEG,0.7298668627653938
CSC,GIL,0.6917949955488734
CSC,HAH,0.7146412276531502
CSC,HAX,0.6658580211055525
CSC,HCM,0.6937695339494541
CSC,HDC,0.7467806062534118
CSC,HDG,0.6962257272393662
CSC,HLD,0.7003467792207044
CSC,HPG,0.7028793336057003
CSC,HQC,0.6910298242902282
CSC,HSG,0.7307997549968368
CSC,HTG,0.6974297738953301
CSC,IDC,0.7163534561669564
CSC,IDI,0.703672004993349
CSC,IDJ,0.7646757062921627
CSC,IJC,0.6747894134711785
CSC,IPA,0.6871100820352035
CSC,ITC,0.6802724940279566
CSC,KSB,0.6900138005861538
CSC,L14,0.7338213128046899
CSC,L18,0.7340947622864428
CSC,LAS,0.6932947760461621
CSC,LCG,0.7074591649280935
CSC,LHG,0.7362832516008064
CSC,LPB,0.677433416957427
CSC,MBS,0.6547986854510199
CSC,MIG,0.7131672811432992
CSC,NHA,0.7442294953579283
CSC,NKG,0.7165575968235081
CSC,NLG,0.6695266980551035
CSC,NT2,0.6623660167296129
CSC,PAN,0.6831827914117544
CSC,PC1,0.6712806903443287
CSC,PET,0.6577188489869695
CSC,PSI,0.675652254672828
CSC,PTB,0.683400948162076
CSC,PVC,0.6511163443107794
CSC,SBS,0.6737166805361345
CSC,SCR,0.7185936287627176
CSC,SHB,0.6501079954470441
CSC,SKG,0.7149761761430462
CSC,SZC,0.7230834439611497
CSC,TCI,0.6910667275761998
CSC,TDC,0.6771702628439901
CSC,TIG,0.7460424363036432
CSC,TNG,0.6899391776902083
CSC,VCG,0.6796006777975501
CSC,VCI,0.7055351339904897
CSC,VGS,0.7527605278515236
CSC,VGT,0.7081053577755526
CSC,VIG,0.6570510527932927
CSC,VIP,0.6622133690888681
CSI,DAH,0.6527043779809444
CSI,DDH,-0.6500796690435846
CSI,DVW,-0.6672139598344544
CSI,GH3,-0.6528767101181888
CSI,HHV,0.6731031023312647
CSI,KMR,0.6660689391186582
CSI,L18,0.6528843677438975
CSI,NBC,0.6719262520617905
CSI,NED,0.6919885699316919
CSI,ODE,0.6585155045931168
CSI,PTC,0.6691159619119683
CSI,SBT,0.665869102736384
CSI,SGT,0.6755051607818694
CSI,TCI,0.6750625259321476
CSI,TLH,0.6542818151594163
CSI,TVB,0.6515266111465426
CSI,VIG,0.6617162803558337
CST,DAH,0.6603231567934291
CST,DDH,-0.7267720140717661
CST,DUS,-0.7151265015365081
CST,DVW,-0.6783197929688891
CST,HD6,0.6757589736956795
CST,HFX,-0.6596385912244583
CST,HLC,0.6669616422823392
CST,HNP,-0.6888838858407459
CST,MDC,0.7349328121017543
CST,NBC,0.7248656700865675
CST,PDV,0.7664659200365135
CST,PGC,0.7084909684547568
CST,PMB,0.6802924010064431
CST,POV,0.6523168655227002
CST,PPH,0.7342661523334827
CST,PTV,0.6944918456251366
CST,SAL,-0.7048928945143464
CST,SFN,-0.7054740011274976
CST,SSF,-0.6659923655562898
CST,THT,0.8121980448258836
CST,TVD,0.7435914585318296
CST,TVH,-0.6774641599183298
CST,UMC,-0.7135532370568477
CST,VOS,0.6568135916454519
CSV,DCM,0.7132330224428272
CSV,DDV,0.7314834367121844
CSV,DGC,0.6771708682281912
CSV,DPM,0.6943290938098934
CSV,LAS,0.6760498158257754
CSV,TNH,0.684358244809916
CT3,GAS,-0.7059952488693634
CT3,HMG,0.6926838320893655
CT3,TVM,0.6904513155162454
CT3,USC,0.7482482270245778
CTA,CYC,0.7653617493773733
CTA,DCH,0.7443866337375874
CTA,DCT,0.6903376374206875
CTA,DDH,0.8166803750748268
CTA,DKC,0.7620091724282988
CTA,DLR,0.884869396063518
CTA,DNT,0.6882772157008162
CTA,DSD,0.7594189246841301
CTA,DTE,0.8036736278939298
CTA,DUS,0.9243819587203117
CTA,DVW,0.8743249670164802
CTA,DXL,0.686234777757219
CTA,FBC,0.8474209417951183
CTA,FCC,0.7383502743153848
CTA,FGL,0.672170897934769
CTA,FHN,0.7764018344270541
CTA,FTI,0.8782916585586555
CTA,GGG,0.6698545929533134
CTA,GH3,0.785823550280832
CTA,GMA,0.6990517812147684
CTA,GTT,0.7640619780892469
CTA,HC1,0.685375652734719
CTA,HCI,0.7971839913990051
CTA,HD6,-0.6531749504649643
CTA,HFX,0.7844394572277249
CTA,HKB,0.7704778368231416
CTA,HLA,0.7811639645293627
CTA,HLS,0.7533238225374098
CTA,HMG,0.7555263064648218
CTA,HNP,0.8092539136191206
CTA,IBD,0.7337089556546836
CTA,IME,0.8363426955642359
CTA,KMR,-0.6933919766995007
CTA,L35,0.7163418403926743
CTA,LCC,0.7668170779657797
CTA,LO5,0.6895888678719471
CTA,LQN,0.7058887370630151
CTA,MGR,0.7323167687167499
CTA,MIE,0.7272508781697541
CTA,MLC,0.6665188882565389
CTA,MRF,0.7053954842990411
CTA,MTB,0.7288350306296111
CTA,NDF,0.6941348552988638
CTA,ODE,-0.6778112790117351
CTA,PHH,0.8184534670455885
CTA,PLE,0.6878969360504836
CTA,POB,0.6937493905966401
CTA,PPI,0.7683709035942193
CTA,PPT,-0.7138321499576101
CTA,PSG,0.7766301423666395
CTA,QNT,0.7095306428168785
CTA,QST,0.721993113297728
CTA,RBC,0.7484567952467771
CTA,SAL,0.911940073530454
CTA,SCG,-0.7227131652374482
CTA,SFN,0.7907392228024749
CTA,SHI,-0.6523223692318296
CTA,SPH,0.8261009975200738
CTA,SSF,0.824934925978486
CTA,STS,0.8805708698336893
CTA,TCJ,0.7684417936253274
CTA,TDT,-0.6755253992503975
CTA,TRT,0.6949185384893232
CTA,TST,0.7510260956465508
CTA,TVG,0.7067573833363191
CTA,TVH,0.9030045935820207
CTA,UCT,0.7234049782193515
CTA,UMC,0.8330531062639752
CTA,UPC,0.7038009776884065
CTA,VCT,0.796863039153312
CTA,VHF,0.692843841882645
CTA,VKC,0.6711010121948177
CTA,VMT,0.6858544986071533
CTA,VNX,0.6588074123047738
CTA,VTG,0.8433206765835581
CTA,VTI,0.8192456068839523
CTA,VVN,0.8701220635859321
CTA,VXB,0.837282845696458
CTA,VXP,0.7466460082829954
CTA,X26,0.7858724194878876
CTA,XDH,0.690617776917327
CTA,XHC,0.719586037707288
CTD,DGW,0.7004308992248188
CTD,DIG,0.6541348436492941
CTD,DXG,0.749902993048091
CTD,ELC,0.6860364859815512
CTD,FCN,0.6667563505933646
CTD,GEX,0.6956224058440507
CTD,HDC,0.715719881537695
CTD,HPG,0.6695084073992454
CTD,HSG,0.6663978855513228
CTD,IDI,0.664247205965115
CTD,KDH,0.7116773816125792
CTD,LCG,0.6518688383142041
CTD,MWG,0.669430734198197
CTD,NLG,0.7667194256355669
CTD,NT2,0.653276959813338
CTD,SHS,0.6616793485633026
CTD,SSI,0.6636654518953736
CTD,SZC,0.6891366081673247
CTD,TCH,0.6845629617419574
CTD,THD,0.6579455616843874
CTD,VCG,0.771870747563705
CTD,VCI,0.6643819847427517
CTD,VGC,0.6799095073852942
CTD,VIX,0.6840333160870059
CTG,CTR,0.6605851401201699
CTG,CTS,0.6698837197130323
CTG,DBC,0.6690640970285114
CTG,DCM,0.6719401018000355
CTG,DGC,0.6508318613058584
CTG,DRC,0.6777751492620128
CTG,DRI,0.6573704932067679
CTG,DXG,0.6581524519501123
CTG,FMC,0.6690671709100903
CTG,FRT,0.6916222909414216
CTG,GMD,0.6584271114866704
CTG,GVR,0.6958046268497097
CTG,HCM,0.7994007146157283
CTG,HDB,0.6707077073656272
CTG,HDC,0.6504050676742951
CTG,HDG,0.7481041647054604
CTG,HHV,0.6730196356424586
CTG,HPG,0.7888301782334786
CTG,HSG,0.7145156722964272
CTG,HT1,0.662261468124352
CTG,IDC,0.66863369889173
CTG,IJC,0.6830312922578247
CTG,IPA,0.6506144061064113
CTG,KBC,0.7320492902156663
CTG,KDH,0.6724049586434905
CTG,LCG,0.6672012847117726
CTG,LHG,0.6731655276378989
CTG,LPB,0.8370083026039471
CTG,MBB,0.8933271607760823
CTG,MBS,0.7597035897602662
CTG,MSB,0.7634150810401983
CTG,MSN,0.7507494728333203
CTG,MWG,0.7103279944559133
CTG,NKG,0.7119681448448927
CTG,NT2,0.6921956870450714
CTG,OCB,0.7447488074757848
CTG,PAN,0.7751902944060508
CTG,PC1,0.6614293958202633
CTG,PET,0.6509818202690697
CTG,PHR,0.7028102472175431
CTG,PTB,0.7061966210463951
CTG,PVD,0.7322376238507988
CTG,PVS,0.7387891612109431
CTG,PVT,0.6881074216926442
CTG,SBS,0.7155042225945974
